OBJECTID,CENTERLINE_TAG,BIKE_LANE,L_ADD_FROM,L_ADD_TO,R_ADD_FROM,R_ADD_TO,L_ZIP,R_ZIP,COUNTY_LEFT,COUNTY_RIGHT,CITY_LEFT,CITY_RIGHT,TWP_LEFT,TWP_RIGHT,OPER_STATUS,MAINT_JURIS,TFARE,STRCLASS,STRSUBTYPE,SPD_LIM,ONE_WAY,ONE_WAY_DIR,PRE_DIR,STREET_NAME,STREET_TYPE,SUF_DIR,FULL_STNAME,STR_LABEL
11895,124761,BOTH,5800,5808,5717,5799,46219,46219,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WARREN,WARREN,BUILT,DPW,PRIMARY ARTERIAL,C,5,35, , ,E,10TH,ST,,10TH ST,10TH ST
13860,183653,SOUTH,1110,1198,1111,1199,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
13863,118430,WEST,900,908,901,909,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
13864,139872,SOUTH,513,599,512,598,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,TF,EAST,W,29TH,ST,,29TH ST,29TH ST
13875,140138,BOTH,942,986,941,987,46219,46219,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WARREN,WARREN,BUILT,DPW,PRIMARY COLLECTOR,D,7,30, , ,N,RITTER,AVE,,RITTER AVE,RITTER AVE
11422,147324,WEST,1412,1498,1413,1499,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
11432,130447,BOTH,4200,4324,4201,4325,46254,46254,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,PIKE,PIKE,BUILT,DPW,PRIMARY ARTERIAL,B,5,40, , ,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
13444,141708,BOTH,7218,7498,7217,7499,46250,46250,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,B,5,45, , ,,ALLISONVILLE,RD,,ALLISONVILLE RD,ALLISONVILLE RD
13445,118382,NORTH,125,199,126,198,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,B,5,25,FT,WEST,W,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
13526,135580,SOUTH,4200,4216,4201,4211,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
13534,117739,SOUTH,218,226,217,227,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,25,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
156789,118676,SOUTH,501,599,500,598,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,EAST,W,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
156790,131439,SOUTH,823,949,822,948,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,EAST,W,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
13446,118021,EAST,400,426,401,425,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,25,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
13447,118009,NORTH,2,98,1,99,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,B,5,25,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
13457,136006,SOUTH,2900,2924,2901,2925,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
13460,183734,NORTH,0,0,1412,1498,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,WEST,,BURDSAL,PKWY,,BURDSAL PKWY,BURDSAL PKWY
8774,128919,WEST,2200,2298,2201,2299,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
12037,124763,BOTH,5734,5798,5701,5715,46219,46219,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WARREN,WARREN,BUILT,DPW,PRIMARY ARTERIAL,C,5,35, , ,E,10TH,ST,,10TH ST,10TH ST
12047,136270,SOUTH,2600,2698,2601,2699,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
84528,139017,BOTH,2639,2699,2640,2698,46203,46203,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,SECONDARY ARTERIAL,C,5,30, , ,,SHELBY,ST,,SHELBY ST,SHELBY ST
8005,117972,NORTH,224,298,225,299,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,B,5,25,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
11667,137863,WEST,3800,3898,3801,3899,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,C,5,30, , ,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
238699,137802,EAST,4290,4298,4301,4307,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY COLLECTOR,C,5,30,,,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
11735,135970,NORTH,3200,3298,3201,3299,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
11745,128841,EAST,2300,2348,2301,2349,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
10219,128754,EAST,1234,1298,1233,1299,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
10221,135869,NORTH,3700,3748,3701,3749,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
10149,203591,BOTH,5724,5734,5677,5699,46219,46219,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WARREN,WARREN,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,,,E,10TH,ST,,10TH ST,10TH ST
11768,114562,BOTH,5850,5870,5851,5869,46226,46226,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,LAWRENCE,LAWRENCE,BUILT,DPW,PRIMARY ARTERIAL,C,5,40, , ,E,46TH,ST,,46TH ST,46TH ST
11775,135944,NORTH,3300,3352,3301,3353,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
11777,197331,NORTH,3010,3098,3011,3099,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
113832,197496,NORTH,3620,3698,3621,3699,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
8718,136259,SOUTH,2500,2598,2501,2599,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
8589,109327,BOTH,4201,4399,4200,4398,46268,46268,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,PIKE,PIKE,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,,,W,71ST,ST,,71ST ST,71ST ST
8191,114563,BOTH,5800,5848,5801,5849,46226,46226,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,LAWRENCE,LAWRENCE,BUILT,DPW,PRIMARY ARTERIAL,C,5,40, , ,E,46TH,ST,,46TH ST,46TH ST
9109,127952,EAST,5600,5634,5601,5639,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY COLLECTOR,C,5,30, , ,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
16119,129312,SOUTH,831,999,0,0,46202,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,TF,EAST,,BURDSAL,PKWY,,BURDSAL PKWY,BURDSAL PKWY
17531,128051,EAST,4418,4498,4419,4499,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY COLLECTOR,C,5,30,,,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
17583,137819,EAST,4300,4328,4309,4339,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY COLLECTOR,C,5,30,,,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
16990,135195,BOTH,5800,5898,5801,5899,46219,46219,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WARREN,WARREN,BUILT,DPW,PRIMARY ARTERIAL,C,5,30, , ,E,PLEASANT RUN PKWY,NDR,,PLEASANT RUN PKWY NDR,PLEASANT RUN PKWY NDR
16064,135574,SOUTH,4700,4716,4701,4719,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
16029,127901,BOTH,501,519,500,520,46260,46260,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY ARTERIAL,B,5,40, , ,W,73RD,ST,,73RD ST,73RD ST
16031,128075,WEST,4700,4898,4701,4899,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,C,5,30, , ,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
17641,128063,WEST,4400,4450,4401,4451,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,C,5,30, , ,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
16546,196024,BOTH,5854,5924,5855,5925,46254,46254,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,PIKE,PIKE,BUILT,DPW,PRIMARY ARTERIAL,B,5,45,,,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
17444,137876,WEST,3700,3798,3701,3799,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
17451,117324,NORTH,1001,1043,1000,1044,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,WEST,W,30TH,ST,,30TH ST,30TH ST
17962,135536,NORTH,5226,5238,5225,5239,46219,46219,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WARREN,WARREN,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
17424,128068,WEST,4530,4598,4531,4599,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,C,5,30, , ,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
17922,146782,BOTH,7812,7848,7813,7849,46250,46250,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,B,5,45, , ,,ALLISONVILLE,RD,,ALLISONVILLE RD,ALLISONVILLE RD
16449,117934,NORTH,500,548,501,549,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
17372,138042,WEST,3100,3198,3101,3199,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
17374,145296,SOUTH,321,339,320,338,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,TF,EAST,W,29TH,ST,,29TH ST,29TH ST
17376,135353,BOTH,5500,5512,5501,5511,46219,46219,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WARREN,WARREN,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,,,E,PLEASANT RUN PKWY,SDR,,PLEASANT RUN PKWY SDR,PLEASANT RUN PKWY SDR
17379,128019,EAST,4500,4516,4501,4517,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY COLLECTOR,C,5,30,,,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
17386,128839,EAST,2200,2298,2201,2299,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
17388,128830,EAST,1500,1548,1501,1549,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
84530,140581,BOTH,2835,2845,2808,2820,46203,46203,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,SECONDARY ARTERIAL,C,5,30,,,,SHELBY,ST,,SHELBY ST,SHELBY ST
17886,182582,EAST,5548,5598,5549,5599,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY COLLECTOR,C,5,30,,,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
17474,114479,BOTH,5730,5798,5731,5799,46226,46226,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,LAWRENCE,LAWRENCE,BUILT,DPW,PRIMARY ARTERIAL,C,5,40, , ,E,46TH,ST,,46TH ST,46TH ST
16375,123801,BOTH,5260,5398,5261,5399,46220,46220,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,B,5,45, , ,,ALLISONVILLE,RD,,ALLISONVILLE RD,ALLISONVILLE RD
17850,118019,EAST,326,398,327,399,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,25,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
21289,128032,EAST,4700,4798,4701,4799,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY COLLECTOR,C,5,30, , ,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
21291,136010,NORTH,2930,2946,2907,2925,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
21299,116787,BOTH,2101,2139,2100,2140,46260,46260,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,PRIMARY ARTERIAL,B,5,40, , ,,WESTLANE,RD,,WESTLANE RD,WESTLANE RD
19386,130005,BOTH,3452,3698,3451,3699,46222,46222,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WAYNE,WAYNE,BUILT,DPW,PRIMARY ARTERIAL,B,5,40, , ,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
21760,131424,NORTH,1145,1169,1144,1168,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,WEST,W,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
21275,160462,NORTH,117,129,116,128,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,WEST,W,30TH,ST,,30TH ST,30TH ST
20827,128727,EAST,2100,2114,2101,2115,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
20832,180716,SOUTH,2040,2098,2041,2099,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
16741,138160,BOTH,2106,2120,2101,2121,46222,46222,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WAYNE,WAYNE,BUILT,DPW,PRIMARY ARTERIAL,B,5,35,,,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
17166,117179,NORTH,1601,1739,1600,1738,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,WEST,W,30TH,ST,,30TH ST,30TH ST
17167,118108,EAST,700,798,701,799,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
17272,136218,NORTH,2134,2198,2201,2215,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
16735,128948,EAST,2600,2698,2601,2699,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
17674,128059,WEST,4452,4498,4453,4499,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,C,5,30, , ,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
17223,128752,EAST,1200,1232,1201,1231,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
17224,128056,WEST,4500,4528,4501,4529,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,C,5,30, , ,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
16158,118033,EAST,600,620,601,621,46204,46204,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,NORTH,N,ILLINOIS,ST,,ILLINOIS ST,ILLINOIS ST
16645,138028,NORTH,101,115,100,114,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,WEST,W,30TH,ST,,30TH ST,30TH ST
17320,110200,BOTH,5442,5598,5445,5599,46254,46254,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,PIKE,PIKE,BUILT,DPW,PRIMARY ARTERIAL,B,5,45, , ,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
23219,173525,BOTH,3304,3398,3305,3399,46222,46222,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WAYNE,WAYNE,BUILT,DPW,PRIMARY ARTERIAL,B,5,35,,,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
213360,134727,BOTH,5200,5232,5201,5231,46219,46219,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WARREN,WARREN,BUILT,DPW,PRIMARY ARTERIAL,C,5,35, , ,E,10TH,ST,,10TH ST,10TH ST
23670,139854,WEST,3600,3698,3601,3699,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
22622,128876,WEST,1800,1898,1801,1899,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
243188,117282,SOUTH,1101,1199,1100,1198,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,TF,EAST,W,29TH,ST,,29TH ST,29TH ST
23649,136284,NORTH,1800,1802,1801,1803,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
22262,101420,BOTH,7700,7848,7701,7849,46278,46278,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,PIKE,PIKE,BUILT,DPW,SECONDARY ARTERIAL,B,5,55, , ,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
22263,123806,BOTH,5222,5258,5223,5259,46220,46220,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,WASHINGTON,WASHINGTON,BUILT,DPW,SECONDARY ARTERIAL,B,5,45, , ,,ALLISONVILLE,RD,,ALLISONVILLE RD,ALLISONVILLE RD
21399,117277,NORTH,1101,1199,1100,1198,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,30,FT,WEST,W,30TH,ST,,30TH ST,30TH ST
156802,131520,NORTH,1301,1399,1300,1398,46202,46202,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,WEST,W,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
247328,101405,BOTH,8200,8204,8201,8203,46278,46278,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,PIKE,PIKE,BUILT,DPW,SECONDARY ARTERIAL,B,5,45, , ,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
22021,138040,WEST,3300,3398,3301,3399,46208,46208,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,SOUTH,N,CAPITOL,AVE,,CAPITOL AVE,CAPITOL AVE
20430,109708,BOTH,3601,3753,3600,3752,46268,46268,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,PIKE,PIKE,BUILT,DPW,PRIMARY ARTERIAL,C,5,40, , ,W,71ST,ST,,71ST ST,71ST ST
21494,135577,SOUTH,4500,4510,4501,4511,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,FT,EAST,E,NEW YORK,ST,,NEW YORK ST,NEW YORK ST
21862,136235,NORTH,2400,2426,2413,2423,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
20934,136225,NORTH,2200,2234,2217,2299,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
20937,136239,NORTH,1700,1750,1701,1749,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
20884,136273,NORTH,2506,2508,2501,2503,46201,46201,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,CENTER,CENTER,BUILT,DPW,PRIMARY ARTERIAL,C,5,35,TF,WEST,E,MICHIGAN,ST,,MICHIGAN ST,MICHIGAN ST
20469,143602,BOTH,6100,6190,6101,6191,46254,46254,MARION,MARION,INDIANAPOLIS,INDIANAPOLIS,PIKE,PIKE,BUILT,DPW,PRIMARY ARTERIAL,B,5,45,,,,LAFAYETTE,RD,,LAFAYETTE RD,LAFAYETTE RD
