X,Y,OBJECTID,ADDRESS_BLOCK,PRE_DIR,STREET_NAME,SUFFIX,SUF_DIR,FULL_ADDRESS,METER_NUMBER,SPACE_NUMBER,SPACE_TYPE,INSTALL_DATE,HOURLY_RATE,DAILY_RATE,RATE_INCREASE_DATE,ZONE_NAME,OP_HOURS,OP_DAYS,PAY_TYPE
-86.14620200758705,39.868401557824647,65597,6200,N,COLLEGE,AVE,W,6200 N COLLEGE AV,NCOL006214,135,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,04,0700-2100,MON-SAT,SINGLE
-86.157378749002206,39.772626065879173,65598,0000,E,VERMONT,ST,S,0000 E VERMONT ST,EV  000007,2603,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.154221412731957,39.776441325972726,65599,600,N,DELAWARE,ST,W,600 N DELAWARE ST,ND  000626,8686,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.153967670272223,39.777269568771231,65600,700,N,DELAWARE,ST,E,700 N DELAWARE ST,ND  000709,8719,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.157857755986569,39.775740197170741,65601,600,N,MERIDIAN,ST,W,600 N MERIDIAN ST,NM  000604,2251,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.16155010503455,39.761478383995026,65602,100,W,SOUTH,ST,S,100 W SOUTH ST,WS  000123,7491,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.157847560130207,39.775930320540255,65603,600,N,MERIDIAN,ST,W,600 N MERIDIAN ST,NM  000610,2254,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.161457974362904,39.761477042617685,65604,100,W,SOUTH,ST,S,100 W SOUTH ST,WS  000121,7490,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.157880431223589,39.775175701049399,65605,500,N,MERIDIAN,ST,W,500 N MERIDIAN ST,NM  000526,8442,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.154186586459886,39.77734744465716,65606,700,N,DELAWARE,ST,W,700 N DELAWARE ST,ND  000720,8709,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.154332393258088,39.773268093767761,65607,400,N,DELAWARE,ST,W,400 N DELAWARE ST,ND  000418,1615,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.154146163330509,39.773091722447155,65608,400,N,DELAWARE,ST,E,400 N DELAWARE ST,ND  000407,1603,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.145754412405651,39.777377712183885,65609,700,,MASSACHUSETTS,AVE,,700 MASSACHUSETTS AV,MAS 000768,2057,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.156994527159952,39.772783988552739,65610,0000,E,VERMONT,ST,N,0000 E VERMONT ST,EV  000028,2582,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.164449060699127,39.770010441228109,65611,300,W,OHIO,ST,S,300 W OHIO ST,WO  000321,3019,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.157133422115848,39.777910610750013,65612,0000,E,ST CLAIR,ST,S,0000 E ST CLAIR ST,ESTC000007,2183,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.157998766646656,39.767387589556826,65613,0000,N,MERIDIAN,ST,E,0000 N MERIDIAN ST,NM  000007,9543,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.158197580524117,39.766247208607858,65614,0000,S,MERIDIAN,ST,W,0000 S MERIDIAN ST,SM  000018,5255,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.153387863625824,39.77674564411376,65615,200,E,WALNUT,ST,N,200 E WALNUT ST,EWA 000216,8982,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.143906614673284,39.778652930690996,65616,800,,MASSACHUSETTS,AVE,,800 MASSACHUSETTS AV,MAS 000828,2491,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,
-86.154515071205722,39.768711253423923,65617,100,N,DELAWARE,ST,W,100 N DELAWARE ST,ND  000108,1133,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.157885472993499,39.774943231758165,65618,500,N,MERIDIAN,ST,W,500 N MERIDIAN ST,NM  000520,8439,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.157648352507024,39.7760633286074,65619,600,N,MERIDIAN,ST,E,600 N MERIDIAN ST,NM  000613,2236,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.16239038093039,39.775678974391788,65620,200,W,NORTH,ST,N,200 W NORTH ST,WN  000216,6107,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.154499099673558,39.769032180487748,65621,100,N,DELAWARE,ST,W,100 N DELAWARE ST,ND  000118,1128,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.154387445593997,39.772278887643779,65622,300,N,DELAWARE,ST,W,300 N DELAWARE ST,ND  000322,1650,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.163272478801275,39.776199250620877,65623,600,N,SENATE,AVE,W,600 N SENATE AV,NS  000614,8201,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.163097469637549,39.776752419846396,65624,600,N,SENATE,AVE,E,600 N SENATE AV,NS  000617,8214,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.15373882451641,39.776759641844443,65625,200,E,WALNUT,ST,N,200 E WALNUT ST,EWA 000206,8977,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.14572515713985,39.77739832125306,65626,700,,MASSACHUSETTS,AVE,,700 MASSACHUSETTS AV,MAS 000770,2058,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.149909702221592,39.769805723009,65627,400,E,OHIO,ST,N,400 E OHIO ST,EO  000416,2807,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.151838028452971,39.769851116274317,65628,300,E,OHIO,ST,N,300 E OHIO ST,EO  000312,2776,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.154520349940583,39.76861046346972,65629,100,N,DELAWARE,ST,W,100 N DELAWARE ST,ND  000104,1135,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.157901059676789,39.774624625860696,65630,500,N,MERIDIAN,ST,W,500 N MERIDIAN ST,NM  000512,8435,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.157738701034148,39.773579331944774,65631,400,N,MERIDIAN,ST,E,400 N MERIDIAN ST,NM  000423,8423,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.16429738967976,39.770140343720726,65632,300,W,OHIO,ST,N,300 W OHIO ST,WO  000318,3063,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.156874746794287,39.772612946990108,65633,0000,E,VERMONT,ST,S,0000 E VERMONT ST,EV  000019,2609,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.164527273329568,39.770144645696568,65634,300,W,OHIO,ST,N,300 W OHIO ST,WO  000324,3066,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.157068938041775,39.766985331578361,65635,0000,E,WASHINGTON,ST,S,0000 E WASHINGTON ST,EW  000007,5003,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.14587818322407,39.777097029290275,65636,700,,MASSACHUSETTS,AVE,,700 MASSACHUSETTS AV,MAS 000741,2088,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.153267582300202,39.769752613503172,65637,200,E,OHIO,ST,S,200 E OHIO ST,EO  000209,2004,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.154294775782432,39.769356211002304,65638,100,N,DELAWARE,ST,E,100 N DELAWARE ST,ND  000123,1150,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.15752776780684,39.764907959311529,65639,0000,E,CHESAPEAKE,ST,S,0000 E CHESAPEAKE ST,ECH 000013,5176,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.154248237258102,39.770594634770056,65640,200,N,DELAWARE,ST,E,200 N DELAWARE ST,ND  000211,1181,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.160610724255463,39.76145117209623,65641,100,W,SOUTH,ST,S,100 W SOUTH ST,WS  000103,7481,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.158199178544564,39.766100406007958,65642,0000,S,MERIDIAN,ST,W,0000 S MERIDIAN ST,SM  000022,5257,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.156724059133609,39.772611677260443,65643,0000,E,VERMONT,ST,S,0000 E VERMONT ST,EV  000023,2611,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.157740317843931,39.773459241855321,65644,400,N,MERIDIAN,ST,E,400 N MERIDIAN ST,NM  000419,8421,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.146003172093899,39.868105189639529,65645,6200,N,COLLEGE,AVE,E,6200 N COLLEGE AV,NCOL006203,101,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,04,0700-2100,MON-SAT,SINGLE
-86.149631915385939,39.769809518492117,65646,400,E,OHIO,ST,N,400 E OHIO ST,EO  000418,2808,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.161113183006023,39.770062067774077,65647,100,W,OHIO,ST,N,100 W OHIO ST,WO  000126,3462,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.161593643205322,39.791814597188321,65648,1800,N,CAPITOL,AVE,W,1800 N CAPITOL AV,NC  001830,3721,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.145759276678305,39.77718093653511,65649,700,,MASSACHUSETTS,AVE,,700 MASSACHUSETTS AV,MAS 000751,2093,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.160667786092759,39.761575782222742,65650,100,W,SOUTH,ST,N,100 W SOUTH ST,WS  000102,7460,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.156731325260267,39.764889376879978,65651,0000,E,CHESAPEAKE,ST,S,0000 E CHESAPEAKE ST,ECH 000029,5184,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.150020549083976,39.769810980761108,65652,400,E,OHIO,ST,N,400 E OHIO ST,EO  000412,2805,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.156709718788008,39.778006510181363,65653,0000,E,ST CLAIR,ST,N,0000 E ST CLAIR ST,ESTC000022,2160,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.157918612151349,39.773521388142228,65654,400,N,MERIDIAN,ST,W,400 N MERIDIAN ST,NM  000418,8409,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.154200455770308,39.77694516455297,65655,700,N,DELAWARE,ST,W,700 N DELAWARE ST,ND  000704,8701,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.157845608841043,39.761519775649624,65656,0000,E,SOUTH,ST,N,0000 E SOUTH ST,ES  000008,5503,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.157899317911955,39.774693506618704,65657,500,N,MERIDIAN,ST,W,500 N MERIDIAN ST,NM  000514,8436,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.158103734589332,39.769235271545341,65658,100,N,MERIDIAN,ST,W,100 N MERIDIAN ST,NM  000102,9570,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.145511861320813,39.7775462776819,65659,700,,MASSACHUSETTS,AVE,,700 MASSACHUSETTS AV,MAS 000788,2067,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.153872137428507,39.76975798168526,65660,200,E,OHIO,ST,S,200 E OHIO ST,EO  000205,2002,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.155415487199008,39.772611125729085,65661,100,E,VERMONT,ST,S,100 E VERMONT ST,EV  000111,2635,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.145578030924085,39.777300955453924,65662,700,,MASSACHUSETTS,AVE,,700 MASSACHUSETTS AV,MAS 000765,2100,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.1574266091814,39.778022818609323,65663,0000,E,ST CLAIR,ST,N,0000 E ST CLAIR ST,ESTC000002,2150,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.154081546599315,39.769918706755597,65664,200,E,OHIO,ST,N,200 E OHIO ST,EO  000204,2010,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,SINGLE
-86.158539972522945,39.761402721134701,65665,0000,W,SOUTH,ST,S,0000 W SOUTH ST,WS  000001,7520,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.154144526831089,39.773209906495779,65666,400,N,DELAWARE,ST,E,400 N DELAWARE ST,ND  000411,1605,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.154590814693464,39.769778859352982,65667,100,E,OHIO,ST,S,100 E OHIO ST,EO  000129,2024,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.157623768256371,39.764910296724508,65668,0000,E,CHESAPEAKE,ST,S,0000 E CHESAPEAKE ST,ECH 000011,5175,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.156357702335313,39.767440851765151,65669,0000,N,PENNSYLVANIA,ST,W,0000 N PENNSYLVANIA ST,NP  000012,9504,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.159265820671209,39.761418717587539,65670,0000,W,SOUTH,ST,S,0000 W SOUTH ST,WS  000013,7525,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.163827333707417,39.76999156403626,65671,300,W,OHIO,ST,S,300 W OHIO ST,WO  000305,3011,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.161589923944561,39.791756064149808,65672,1800,N,CAPITOL,AVE,W,1800 N CAPITOL AV,NC  001828,3722,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.154540801869587,39.768144829913851,65673,0000,N,DELAWARE,ST,W,0000 N DELAWARE ST,ND  000026,1101,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.157918828918895,39.769696464813052,65674,100,N,MERIDIAN,ST,E,100 N MERIDIAN ST,NM  000113,9561,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.156136559042906,39.777996037156967,65675,0000,E,ST CLAIR,ST,N,0000 E ST CLAIR ST,ESTC000038,2168,ADA,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.14567796544965,39.777430711833709,65676,700,,MASSACHUSETTS,AVE,,700 MASSACHUSETTS AV,MAS 000774,2060,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.157880535435837,39.77524244907611,65677,500,N,MERIDIAN,ST,W,500 N MERIDIAN ST,NM  000528,8443,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.157047719280897,39.772621746739866,65678,0000,E,VERMONT,ST,S,0000 E VERMONT ST,EV  000015,2607,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.157743221379903,39.773520224182484,65679,400,N,MERIDIAN,ST,E,400 N MERIDIAN ST,NM  000421,8422,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.159185071056896,39.772806138380638,65680,0000,W,VERMONT,ST,N,0000 W VERMONT ST,WV  000006,3542,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.160265190472899,39.772728183839142,65681,100,W,VERMONT,ST,S,100 W VERMONT ST,WV  000109,3594,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.159864312077843,39.765988260002764,65682,0000,S,ILLINOIS,ST,E,0000 S ILLINOIS ST,SILL000013,7316,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.163446424627537,39.771867738663765,65683,300,N,SENATE,AVE,W,300 N SENATE AV,NS  000312,3885,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.150198456375307,39.769009290990319,65684,400,E,WABASH,ST,S,400 E WABASH ST,EWB 000313,2836,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.163279099194952,39.771632928798681,65685,300,N,SENATE,AVE,E,300 N SENATE AV,NS  000303,3860,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.162197729448721,39.771805467287308,65686,300,,INDIANA,AVE,,300 INDIANA AV,IND 000312,3655,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.158314940453209,39.764750256081712,65687,100,S,MERIDIAN,ST,W,100 S MERIDIAN ST,SM  000128,5221,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.163375002059766,39.773427489787565,65688,400,N,SENATE,AVE,W,400 N SENATE AV,NS  000412,8150,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.149322933162622,39.773974432843389,65689,400,E,MICHIGAN,ST,N,400 E MICHIGAN ST,EM  000436,1416,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.159835885112514,39.771756315316139,65690,300,N,ILLINOIS,ST,W,300 N ILLINOIS ST,NILL000308,3943,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.162764898326415,39.772518238832973,65691,300,,INDIANA,AVE,,300 INDIANA AV,IND 000333,3686,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.157175520324202,39.774184343151965,65692,0000,E,MICHIGAN,ST,N,0000 E MICHIGAN ST,EM  000012,6125,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.157609537908968,39.777449391626746,65693,700,N,MERIDIAN,ST,E,700 N MERIDIAN ST,NM  000717,2278,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,SINGLE
-86.143043928247565,39.869899604607134,65694,6300,,GUILFORD,AVE,W,6300 GUILFORD AV,GF  006302,170,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,04,0700-2100,MON-SAT,SINGLE
-86.162808707543718,39.772881462503065,65695,200,W,VERMONT,ST,N,200 W VERMONT ST,WV  000210,3614,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.151397095052516,39.762917245776812,65696,200,,VIRGINIA,AVE,,200 VIRGINIA AV,VA  000229,6194,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.156261577484699,39.774002243649853,65697,0000,E,MICHIGAN,ST,S,0000 E MICHIGAN ST,EM  000033,6136,SINGLE SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,SINGLE
-86.162492523995084,39.772880907616504,65698,200,W,VERMONT,ST,N,200 W VERMONT ST,WV  000218,3618,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,02,0700-2000,MON-SAT,MULTI
-86.160109399486998,39.764892984555132,65699,100,S,ILLINOIS,ST,W,100 S ILLINOIS ST,SILL000116,7333,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.156077092868614,39.769679479277137,65700,100,N,PENNSYLVANIA,ST,E,100  N PENNSYLVANIA ST,NP  000129,9696,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
-86.164022071199355,39.773537842155996,65701,400,,INDIANA,AVE,,400 INDIANA AV,IND 000420,8825,MULTI SPACE,2011-01-01T00:00:00.000Z,1.00,19.00,2012-01-02T00:00:00.000Z,03,0700-1800,MON-FRI,MULTI
-86.159851936187167,39.766273495207713,65702,0000,S,ILLINOIS,ST,E,0000 S ILLINOIS ST,SILL000023,7311,MULTI SPACE,2011-01-01T00:00:00.000Z,1.50,24.00,2012-01-02T00:00:00.000Z,01,0700-2100,MON-SAT,MULTI
